date,package,downloads,cohort,is_imputed,impute_mode
2017-09-26,@sentry/node,0.0,control,False,centered
2017-09-27,@sentry/node,0.0,control,False,centered
2017-09-28,@sentry/node,0.0,control,False,centered
2017-09-29,@sentry/node,0.0,control,False,centered
2017-09-30,@sentry/node,0.0,control,False,centered
2017-10-01,@sentry/node,0.0,control,False,centered
2017-10-02,@sentry/node,0.0,control,False,centered
2017-10-03,@sentry/node,0.0,control,False,centered
2017-10-04,@sentry/node,0.0,control,False,centered
2017-10-05,@sentry/node,0.0,control,False,centered
2017-10-06,@sentry/node,0.0,control,False,centered
2017-10-07,@sentry/node,0.0,control,False,centered
2017-10-08,@sentry/node,0.0,control,False,centered
2017-10-09,@sentry/node,0.0,control,False,centered
2017-10-10,@sentry/node,0.0,control,False,centered
2017-10-11,@sentry/node,0.0,control,False,centered
2017-10-12,@sentry/node,0.0,control,False,centered
2017-10-13,@sentry/node,0.0,control,False,centered
2017-10-14,@sentry/node,0.0,control,False,centered
2017-10-15,@sentry/node,0.0,control,False,centered
2017-10-16,@sentry/node,0.0,control,False,centered
2017-10-17,@sentry/node,0.0,control,False,centered
2017-10-18,@sentry/node,0.0,control,False,centered
2017-10-19,@sentry/node,0.0,control,False,centered
2017-10-20,@sentry/node,0.0,control,False,centered
2017-10-21,@sentry/node,0.0,control,False,centered
2017-10-22,@sentry/node,0.0,control,False,centered
2017-10-23,@sentry/node,0.0,control,False,centered
2017-10-24,@sentry/node,0.0,control,False,centered
2017-10-25,@sentry/node,0.0,control,False,centered
2017-10-26,@sentry/node,0.0,control,False,centered
2017-10-27,@sentry/node,0.0,control,False,centered
2017-10-28,@sentry/node,0.0,control,False,centered
2017-10-29,@sentry/node,0.0,control,False,centered
2017-10-30,@sentry/node,0.0,control,False,centered
2017-10-31,@sentry/node,0.0,control,False,centered
2017-11-01,@sentry/node,0.0,control,False,centered
2017-11-02,@sentry/node,0.0,control,False,centered
2017-11-03,@sentry/node,0.0,control,False,centered
2017-11-04,@sentry/node,0.0,control,False,centered
2017-11-05,@sentry/node,0.0,control,False,centered
2017-11-06,@sentry/node,0.0,control,False,centered
2017-11-07,@sentry/node,0.0,control,False,centered
2017-11-08,@sentry/node,0.0,control,False,centered
2017-11-09,@sentry/node,0.0,control,False,centered
2017-11-10,@sentry/node,0.0,control,False,centered
2017-11-11,@sentry/node,0.0,control,False,centered
2017-11-12,@sentry/node,0.0,control,False,centered
2017-11-13,@sentry/node,0.0,control,False,centered
2017-11-14,@sentry/node,0.0,control,False,centered
2017-11-15,@sentry/node,0.0,control,False,centered
2017-11-16,@sentry/node,0.0,control,False,centered
2017-11-17,@sentry/node,0.0,control,False,centered
2017-11-18,@sentry/node,0.0,control,False,centered
2017-11-19,@sentry/node,0.0,control,False,centered
2017-11-20,@sentry/node,0.0,control,False,centered
2017-11-21,@sentry/node,0.0,control,False,centered
2017-11-22,@sentry/node,0.0,control,False,centered
2017-11-23,@sentry/node,0.0,control,False,centered
2017-11-24,@sentry/node,0.0,control,False,centered
2017-11-25,@sentry/node,0.0,control,False,centered
2017-11-26,@sentry/node,0.0,control,False,centered
2017-11-27,@sentry/node,0.0,control,False,centered
2017-11-28,@sentry/node,0.0,control,False,centered
2017-11-29,@sentry/node,0.0,control,False,centered
2017-11-30,@sentry/node,0.0,control,False,centered
2017-12-01,@sentry/node,0.0,control,False,centered
2017-12-02,@sentry/node,0.0,control,False,centered
2017-12-03,@sentry/node,0.0,control,False,centered
2017-12-04,@sentry/node,0.0,control,False,centered
2017-12-05,@sentry/node,0.0,control,False,centered
2017-12-06,@sentry/node,0.0,control,False,centered
2017-12-07,@sentry/node,0.0,control,False,centered
2017-12-08,@sentry/node,0.0,control,False,centered
2017-12-09,@sentry/node,0.0,control,False,centered
2017-12-10,@sentry/node,0.0,control,False,centered
2017-12-11,@sentry/node,0.0,control,False,centered
2017-12-12,@sentry/node,0.0,control,False,centered
2017-12-13,@sentry/node,0.0,control,False,centered
2017-12-14,@sentry/node,0.0,control,False,centered
2017-12-15,@sentry/node,0.0,control,False,centered
2017-12-16,@sentry/node,0.0,control,False,centered
2017-12-17,@sentry/node,0.0,control,False,centered
2017-12-18,@sentry/node,0.0,control,False,centered
2017-12-19,@sentry/node,0.0,control,False,centered
2017-12-20,@sentry/node,0.0,control,False,centered
2017-12-21,@sentry/node,0.0,control,False,centered
2017-12-22,@sentry/node,0.0,control,False,centered
2017-12-23,@sentry/node,0.0,control,False,centered
2017-12-24,@sentry/node,0.0,control,False,centered
2017-12-25,@sentry/node,0.0,control,False,centered
2017-12-26,@sentry/node,0.0,control,False,centered
2017-12-27,@sentry/node,0.0,control,False,centered
2017-12-28,@sentry/node,0.0,control,False,centered
2017-12-29,@sentry/node,0.0,control,False,centered
2017-12-30,@sentry/node,0.0,control,False,centered
2017-12-31,@sentry/node,0.0,control,False,centered
2018-01-01,@sentry/node,0.0,control,False,centered
2018-01-02,@sentry/node,0.0,control,False,centered
2018-01-03,@sentry/node,0.0,control,False,centered
2018-01-04,@sentry/node,0.0,control,False,centered
2018-01-05,@sentry/node,0.0,control,False,centered
2018-01-06,@sentry/node,0.0,control,False,centered
2018-01-07,@sentry/node,0.0,control,False,centered
2018-01-08,@sentry/node,0.0,control,False,centered
2018-01-09,@sentry/node,0.0,control,False,centered
2018-01-10,@sentry/node,0.0,control,False,centered
2018-01-11,@sentry/node,0.0,control,False,centered
2018-01-12,@sentry/node,0.0,control,False,centered
2018-01-13,@sentry/node,0.0,control,False,centered
2018-01-14,@sentry/node,0.0,control,False,centered
2018-01-15,@sentry/node,0.0,control,False,centered
2018-01-16,@sentry/node,0.0,control,False,centered
2018-01-17,@sentry/node,0.0,control,False,centered
2018-01-18,@sentry/node,0.0,control,False,centered
2018-01-19,@sentry/node,0.0,control,False,centered
2018-01-20,@sentry/node,0.0,control,False,centered
2018-01-21,@sentry/node,0.0,control,False,centered
2018-01-22,@sentry/node,0.0,control,False,centered
2018-01-23,@sentry/node,0.0,control,False,centered
2018-01-24,@sentry/node,0.0,control,False,centered
2018-01-25,@sentry/node,0.0,control,False,centered
2018-01-26,@sentry/node,0.0,control,False,centered
2018-01-27,@sentry/node,0.0,control,False,centered
2018-01-28,@sentry/node,0.0,control,False,centered
2018-01-29,@sentry/node,0.0,control,False,centered
2018-01-30,@sentry/node,0.0,control,False,centered
2018-01-31,@sentry/node,0.0,control,False,centered
2018-02-01,@sentry/node,0.0,control,False,centered
2018-02-02,@sentry/node,0.0,control,False,centered
2018-02-03,@sentry/node,0.0,control,False,centered
2018-02-04,@sentry/node,0.0,control,False,centered
2018-02-05,@sentry/node,0.0,control,False,centered
2018-02-06,@sentry/node,0.0,control,False,centered
2018-02-07,@sentry/node,0.0,control,False,centered
2018-02-08,@sentry/node,0.0,control,False,centered
2018-02-09,@sentry/node,0.0,control,False,centered
2018-02-10,@sentry/node,0.0,control,False,centered
2018-02-11,@sentry/node,0.0,control,False,centered
2018-02-12,@sentry/node,0.0,control,False,centered
2018-02-13,@sentry/node,0.0,control,False,centered
2018-02-14,@sentry/node,0.0,control,False,centered
2018-02-15,@sentry/node,0.0,control,False,centered
2018-02-16,@sentry/node,0.0,control,False,centered
2018-02-17,@sentry/node,0.0,control,False,centered
2018-02-18,@sentry/node,0.0,control,False,centered
2018-02-19,@sentry/node,0.0,control,False,centered
2018-02-20,@sentry/node,0.0,control,False,centered
2018-02-21,@sentry/node,0.0,control,False,centered
2018-02-22,@sentry/node,0.0,control,False,centered
2018-02-23,@sentry/node,51.0,control,False,centered
2018-02-24,@sentry/node,4.0,control,False,centered
2018-02-25,@sentry/node,4.0,control,False,centered
2018-02-26,@sentry/node,29.0,control,False,centered
2018-02-27,@sentry/node,14.0,control,False,centered
2018-02-28,@sentry/node,29.0,control,False,centered
2018-03-01,@sentry/node,7.0,control,False,centered
2018-03-02,@sentry/node,13.0,control,False,centered
2018-03-03,@sentry/node,1.0,control,False,centered
2018-03-04,@sentry/node,0.0,control,False,centered
2018-03-05,@sentry/node,125.0,control,False,centered
2018-03-06,@sentry/node,145.0,control,False,centered
2018-03-07,@sentry/node,5.0,control,False,centered
2018-03-08,@sentry/node,0.0,control,False,centered
2018-03-09,@sentry/node,1.0,control,False,centered
2018-03-10,@sentry/node,1.0,control,False,centered
2018-03-11,@sentry/node,0.0,control,False,centered
2018-03-12,@sentry/node,62.0,control,False,centered
2018-03-13,@sentry/node,115.0,control,False,centered
2018-03-14,@sentry/node,57.0,control,False,centered
2018-03-15,@sentry/node,14.0,control,False,centered
2018-03-16,@sentry/node,29.0,control,False,centered
2018-03-17,@sentry/node,23.0,control,False,centered
2018-03-18,@sentry/node,15.0,control,False,centered
2018-03-19,@sentry/node,37.0,control,False,centered
2018-03-20,@sentry/node,38.0,control,False,centered
2018-03-21,@sentry/node,91.0,control,False,centered
2018-03-22,@sentry/node,24.0,control,False,centered
2018-03-23,@sentry/node,59.0,control,False,centered
2018-03-24,@sentry/node,48.0,control,False,centered
2018-03-25,@sentry/node,6.0,control,False,centered
2018-03-26,@sentry/node,50.0,control,False,centered
2018-03-27,@sentry/node,57.0,control,False,centered
2018-03-28,@sentry/node,102.0,control,False,centered
2018-03-29,@sentry/node,66.0,control,False,centered
2018-03-30,@sentry/node,259.0,control,False,centered
2018-03-31,@sentry/node,78.0,control,False,centered
2018-04-01,@sentry/node,9.0,control,False,centered
2018-04-02,@sentry/node,21.0,control,False,centered
2018-04-03,@sentry/node,166.0,control,False,centered
2018-04-04,@sentry/node,132.0,control,False,centered
2018-04-05,@sentry/node,66.0,control,False,centered
2018-04-06,@sentry/node,66.0,control,False,centered
2018-04-07,@sentry/node,18.0,control,False,centered
2018-04-08,@sentry/node,20.0,control,False,centered
2018-04-09,@sentry/node,87.0,control,False,centered
2018-04-10,@sentry/node,119.0,control,False,centered
2018-04-11,@sentry/node,92.0,control,False,centered
2018-04-12,@sentry/node,61.0,control,False,centered
2018-04-13,@sentry/node,105.0,control,False,centered
2018-04-14,@sentry/node,78.0,control,False,centered
2018-04-15,@sentry/node,16.0,control,False,centered
2018-04-16,@sentry/node,113.0,control,False,centered
2018-04-17,@sentry/node,123.0,control,False,centered
2018-04-18,@sentry/node,109.0,control,False,centered
2018-04-19,@sentry/node,39.0,control,False,centered
2018-04-20,@sentry/node,58.0,control,False,centered
2018-04-21,@sentry/node,27.0,control,False,centered
2018-04-22,@sentry/node,24.0,control,False,centered
2018-04-23,@sentry/node,67.0,control,False,centered
2018-04-24,@sentry/node,100.0,control,False,centered
2018-04-25,@sentry/node,97.0,control,False,centered
2018-04-26,@sentry/node,44.0,control,False,centered
2018-04-27,@sentry/node,72.0,control,False,centered
2018-04-28,@sentry/node,35.0,control,False,centered
2018-04-29,@sentry/node,55.0,control,False,centered
2018-04-30,@sentry/node,118.0,control,False,centered
2018-05-01,@sentry/node,70.0,control,False,centered
2018-05-02,@sentry/node,171.0,control,False,centered
2018-05-03,@sentry/node,88.0,control,False,centered
2018-05-04,@sentry/node,367.0,control,False,centered
2018-05-05,@sentry/node,73.0,control,False,centered
2018-05-06,@sentry/node,14.0,control,False,centered
2018-05-07,@sentry/node,110.0,control,False,centered
2018-05-08,@sentry/node,227.0,control,False,centered
2018-05-09,@sentry/node,170.0,control,False,centered
2018-05-10,@sentry/node,141.0,control,False,centered
2018-05-11,@sentry/node,151.0,control,False,centered
2018-05-12,@sentry/node,287.0,control,False,centered
2018-05-13,@sentry/node,127.0,control,False,centered
2018-05-14,@sentry/node,110.0,control,False,centered
2018-05-15,@sentry/node,80.0,control,False,centered
2018-05-16,@sentry/node,106.0,control,False,centered
2018-05-17,@sentry/node,137.0,control,False,centered
2018-05-18,@sentry/node,44.0,control,False,centered
2018-05-19,@sentry/node,30.0,control,False,centered
2018-05-20,@sentry/node,39.0,control,False,centered
2018-05-21,@sentry/node,70.0,control,False,centered
2018-05-22,@sentry/node,127.0,control,False,centered
2018-05-23,@sentry/node,136.0,control,False,centered
2018-05-24,@sentry/node,156.0,control,False,centered
2018-05-25,@sentry/node,121.0,control,False,centered
2018-05-26,@sentry/node,41.5,control,True,centered
2018-05-27,@sentry/node,48.0,control,True,centered
2018-05-28,@sentry/node,34.0,control,False,centered
2018-05-29,@sentry/node,132.0,control,False,centered
2018-05-30,@sentry/node,166.0,control,False,centered
2018-05-31,@sentry/node,124.0,control,False,centered
2018-06-01,@sentry/node,170.0,control,False,centered
2018-06-02,@sentry/node,42.0,control,False,centered
2018-06-03,@sentry/node,195.0,control,False,centered
2018-06-04,@sentry/node,76.0,control,False,centered
2018-06-05,@sentry/node,98.0,control,False,centered
2018-06-06,@sentry/node,122.0,control,False,centered
2018-06-07,@sentry/node,102.0,control,False,centered
2018-06-08,@sentry/node,104.0,control,False,centered
2018-06-09,@sentry/node,41.0,control,False,centered
2018-06-10,@sentry/node,57.0,control,False,centered
2018-06-11,@sentry/node,95.0,control,False,centered
2018-06-12,@sentry/node,94.0,control,False,centered
2018-06-13,@sentry/node,152.0,control,False,centered
2018-06-14,@sentry/node,81.0,control,False,centered
2018-06-15,@sentry/node,109.0,control,False,centered
2018-06-16,@sentry/node,39.0,control,False,centered
2018-06-17,@sentry/node,30.0,control,False,centered
2018-06-18,@sentry/node,155.0,control,False,centered
2018-06-19,@sentry/node,162.0,control,False,centered
2018-06-20,@sentry/node,280.0,control,False,centered
2018-06-21,@sentry/node,447.0,control,False,centered
2018-06-22,@sentry/node,282.0,control,False,centered
2018-06-23,@sentry/node,130.0,control,False,centered
2018-06-24,@sentry/node,62.0,control,False,centered
2018-06-25,@sentry/node,165.0,control,False,centered
2018-06-26,@sentry/node,268.0,control,False,centered
2018-06-27,@sentry/node,244.0,control,False,centered
2018-06-28,@sentry/node,302.0,control,False,centered
2018-06-29,@sentry/node,238.0,control,False,centered
2018-06-30,@sentry/node,55.0,control,False,centered
2018-07-01,@sentry/node,33.0,control,False,centered
2018-07-02,@sentry/node,231.0,control,False,centered
2018-07-03,@sentry/node,322.0,control,False,centered
2018-07-04,@sentry/node,314.0,control,False,centered
2018-07-05,@sentry/node,331.0,control,False,centered
2018-07-06,@sentry/node,272.0,control,False,centered
2018-07-07,@sentry/node,90.0,control,False,centered
2018-07-08,@sentry/node,52.0,control,False,centered
2018-07-09,@sentry/node,349.0,control,False,centered
2018-07-10,@sentry/node,362.0,control,False,centered
2018-07-11,@sentry/node,326.0,control,False,centered
2018-07-12,@sentry/node,540.0,control,False,centered
2018-07-13,@sentry/node,334.0,control,False,centered
2018-07-14,@sentry/node,310.0,control,False,centered
2018-07-15,@sentry/node,386.0,control,False,centered
2018-07-16,@sentry/node,679.0,control,False,centered
2018-07-17,@sentry/node,766.0,control,False,centered
2018-07-18,@sentry/node,476.0,control,False,centered
2018-07-19,@sentry/node,240.0,control,False,centered
2018-07-20,@sentry/node,205.0,control,False,centered
2018-07-21,@sentry/node,105.0,control,False,centered
2018-07-22,@sentry/node,101.0,control,False,centered
2018-07-23,@sentry/node,249.0,control,False,centered
2018-07-24,@sentry/node,298.0,control,False,centered
2018-07-25,@sentry/node,292.0,control,False,centered
2018-07-26,@sentry/node,269.0,control,False,centered
2018-07-27,@sentry/node,297.0,control,False,centered
2018-07-28,@sentry/node,104.0,control,False,centered
2018-07-29,@sentry/node,133.0,control,False,centered
2018-07-30,@sentry/node,330.0,control,False,centered
2018-07-31,@sentry/node,659.0,control,False,centered
2018-08-01,@sentry/node,521.0,control,False,centered
2018-08-02,@sentry/node,382.0,control,False,centered
2018-08-03,@sentry/node,321.0,control,False,centered
2018-08-04,@sentry/node,139.0,control,False,centered
2018-08-05,@sentry/node,68.0,control,False,centered
2018-08-06,@sentry/node,307.0,control,False,centered
2018-08-07,@sentry/node,416.0,control,False,centered
2018-08-08,@sentry/node,490.0,control,False,centered
2018-08-09,@sentry/node,506.0,control,False,centered
2018-08-10,@sentry/node,474.0,control,False,centered
2018-08-11,@sentry/node,226.0,control,False,centered
2018-08-12,@sentry/node,110.0,control,False,centered
2018-08-13,@sentry/node,391.0,control,False,centered
2018-08-14,@sentry/node,435.0,control,False,centered
2018-08-15,@sentry/node,428.0,control,False,centered
2018-08-16,@sentry/node,579.0,control,False,centered
2018-08-17,@sentry/node,432.0,control,False,centered
2018-08-18,@sentry/node,210.0,control,False,centered
2018-08-19,@sentry/node,82.0,control,False,centered
2018-08-20,@sentry/node,449.0,control,False,centered
2018-08-21,@sentry/node,535.0,control,False,centered
2018-08-22,@sentry/node,523.0,control,False,centered
2018-08-23,@sentry/node,595.0,control,False,centered
2018-08-24,@sentry/node,424.0,control,False,centered
2018-08-25,@sentry/node,178.0,control,False,centered
2018-08-26,@sentry/node,158.0,control,False,centered
2018-08-27,@sentry/node,515.0,control,False,centered
2018-08-28,@sentry/node,742.0,control,False,centered
2018-08-29,@sentry/node,633.0,control,False,centered
2018-08-30,@sentry/node,800.0,control,False,centered
2018-08-31,@sentry/node,505.0,control,False,centered
2018-09-01,@sentry/node,168.0,control,False,centered
2018-09-02,@sentry/node,225.0,control,False,centered
2018-09-03,@sentry/node,595.0,control,False,centered
2018-09-04,@sentry/node,682.0,control,False,centered
2018-09-05,@sentry/node,1013.0,control,False,centered
2018-09-06,@sentry/node,910.0,control,False,centered
2018-09-07,@sentry/node,732.0,control,False,centered
2018-09-08,@sentry/node,294.0,control,False,centered
2018-09-09,@sentry/node,342.0,control,False,centered
2018-09-10,@sentry/node,807.0,control,False,centered
2018-09-11,@sentry/node,738.0,control,False,centered
2018-09-12,@sentry/node,832.0,control,False,centered
2018-09-13,@sentry/node,1185.0,control,False,centered
2018-09-14,@sentry/node,829.0,control,False,centered
2018-09-15,@sentry/node,248.0,control,False,centered
2018-09-16,@sentry/node,285.0,control,False,centered
2018-09-17,@sentry/node,905.0,control,False,centered
2018-09-18,@sentry/node,1008.0,control,False,centered
2018-09-19,@sentry/node,1200.0,control,False,centered
2018-09-20,@sentry/node,1638.0,control,False,centered
2018-09-21,@sentry/node,1451.0,control,False,centered
2018-09-22,@sentry/node,490.0,control,False,centered
2018-09-23,@sentry/node,412.0,control,False,centered
2018-09-24,@sentry/node,1817.0,control,False,centered
2018-09-25,@sentry/node,2291.0,control,False,centered
2018-09-26,@sentry/node,2526.0,control,False,centered
2018-09-27,@sentry/node,2373.0,control,False,centered
2018-09-28,@sentry/node,2511.0,control,False,centered
2018-09-29,@sentry/node,820.0,control,False,centered
2018-09-30,@sentry/node,885.0,control,False,centered
2018-10-01,@sentry/node,2761.0,control,False,centered
2018-10-02,@sentry/node,2913.0,control,False,centered
2018-10-03,@sentry/node,3653.0,control,False,centered
2018-10-04,@sentry/node,3408.0,control,False,centered
2018-10-05,@sentry/node,3001.0,control,False,centered
2018-10-06,@sentry/node,673.0,control,False,centered
2018-10-07,@sentry/node,776.0,control,False,centered
2018-10-08,@sentry/node,3713.0,control,False,centered
2018-10-09,@sentry/node,3296.0,control,False,centered
2018-10-10,@sentry/node,4398.0,control,False,centered
2018-10-11,@sentry/node,4510.0,control,False,centered
2018-10-12,@sentry/node,3309.0,control,False,centered
2018-10-13,@sentry/node,1108.0,control,False,centered
2018-10-14,@sentry/node,955.0,control,False,centered
2018-10-15,@sentry/node,4476.0,control,False,centered
2018-10-16,@sentry/node,4593.0,control,False,centered
2018-10-17,@sentry/node,4734.0,control,False,centered
2018-10-18,@sentry/node,4893.0,control,False,centered
2018-10-19,@sentry/node,5273.0,control,False,centered
2018-10-20,@sentry/node,2318.0,control,False,centered
2018-10-21,@sentry/node,2361.0,control,False,centered
2018-10-22,@sentry/node,5945.0,control,False,centered
2018-10-23,@sentry/node,8835.0,control,False,centered
2018-10-24,@sentry/node,7775.0,control,False,centered
2018-10-25,@sentry/node,8346.0,control,False,centered
2018-10-26,@sentry/node,8717.0,control,False,centered
2018-10-27,@sentry/node,4526.0,control,False,centered
2018-10-28,@sentry/node,4099.0,control,False,centered
2018-10-29,@sentry/node,9640.0,control,False,centered
2018-10-30,@sentry/node,9931.0,control,False,centered
2018-10-31,@sentry/node,8404.0,control,False,centered
2018-11-01,@sentry/node,8264.0,control,False,centered
2018-11-02,@sentry/node,9532.0,control,False,centered
2018-11-03,@sentry/node,4476.0,control,False,centered
2018-11-04,@sentry/node,4564.0,control,False,centered
2018-11-05,@sentry/node,10301.0,control,False,centered
2018-11-06,@sentry/node,11032.0,control,False,centered
2018-11-07,@sentry/node,11499.0,control,False,centered
2018-11-08,@sentry/node,10908.0,control,False,centered
2018-11-09,@sentry/node,8951.0,control,False,centered
2018-11-10,@sentry/node,3612.0,control,False,centered
2018-11-11,@sentry/node,3295.0,control,False,centered
2018-11-12,@sentry/node,10039.0,control,False,centered
2018-11-13,@sentry/node,12337.0,control,False,centered
2018-11-14,@sentry/node,11109.0,control,False,centered
2018-11-15,@sentry/node,9907.0,control,False,centered
2018-11-16,@sentry/node,10405.0,control,False,centered
2018-11-17,@sentry/node,4077.0,control,False,centered
2018-11-18,@sentry/node,3223.0,control,False,centered
2018-11-19,@sentry/node,11442.0,control,False,centered
2018-11-20,@sentry/node,11870.0,control,False,centered
2018-11-21,@sentry/node,13267.0,control,False,centered
2018-11-22,@sentry/node,9755.0,control,False,centered
2018-11-23,@sentry/node,7798.0,control,False,centered
2018-11-24,@sentry/node,2564.0,control,False,centered
2018-11-25,@sentry/node,2627.0,control,False,centered
2018-11-26,@sentry/node,10667.0,control,False,centered
2018-11-27,@sentry/node,12236.0,control,False,centered
2018-11-28,@sentry/node,12324.0,control,False,centered
2018-11-29,@sentry/node,12529.0,control,False,centered
2018-11-30,@sentry/node,10578.0,control,False,centered
2018-12-01,@sentry/node,2839.0,control,False,centered
2018-12-02,@sentry/node,2161.0,control,False,centered
2018-12-03,@sentry/node,11391.0,control,False,centered
2018-12-04,@sentry/node,12845.0,control,False,centered
2018-12-05,@sentry/node,12153.0,control,False,centered
2018-12-06,@sentry/node,11802.0,control,False,centered
2018-12-07,@sentry/node,11167.0,control,False,centered
2018-12-08,@sentry/node,2477.0,control,False,centered
2018-12-09,@sentry/node,2043.0,control,False,centered
2018-12-10,@sentry/node,11006.0,control,False,centered
2018-12-11,@sentry/node,12313.0,control,False,centered
2018-12-12,@sentry/node,13537.0,control,False,centered
2018-12-13,@sentry/node,14527.0,control,False,centered
2018-12-14,@sentry/node,13390.0,control,False,centered
2018-12-15,@sentry/node,3454.0,control,False,centered
2018-12-16,@sentry/node,3083.0,control,False,centered
2018-12-17,@sentry/node,14428.0,control,False,centered
2018-12-18,@sentry/node,14865.0,control,False,centered
2018-12-19,@sentry/node,14234.0,control,False,centered
2018-12-20,@sentry/node,13028.0,control,False,centered
2018-12-21,@sentry/node,12035.0,control,False,centered
2018-12-22,@sentry/node,2854.0,control,False,centered
2018-12-23,@sentry/node,2322.0,control,False,centered
2018-12-24,@sentry/node,4556.0,control,False,centered
2018-12-25,@sentry/node,3339.0,control,False,centered
2018-12-26,@sentry/node,5981.0,control,False,centered
2018-12-27,@sentry/node,7628.0,control,False,centered
2018-12-28,@sentry/node,6450.0,control,False,centered
2018-12-29,@sentry/node,2575.0,control,False,centered
2018-12-30,@sentry/node,2210.0,control,False,centered
2018-12-31,@sentry/node,4621.0,control,False,centered
2019-01-01,@sentry/node,1916.0,control,False,centered
2019-01-02,@sentry/node,9748.0,control,False,centered
2019-01-03,@sentry/node,10584.0,control,False,centered
2019-01-04,@sentry/node,12306.0,control,False,centered
2019-01-05,@sentry/node,3495.0,control,False,centered
2019-01-06,@sentry/node,3570.0,control,False,centered
2019-01-07,@sentry/node,12693.0,control,False,centered
2019-01-08,@sentry/node,15192.0,control,False,centered
2019-01-09,@sentry/node,15858.0,control,False,centered
2019-01-10,@sentry/node,15242.0,control,False,centered
2019-01-11,@sentry/node,15900.0,control,False,centered
2019-01-12,@sentry/node,7272.0,control,False,centered
2019-01-13,@sentry/node,7486.0,control,False,centered
2019-01-14,@sentry/node,16629.0,control,False,centered
2019-01-15,@sentry/node,16032.0,control,False,centered
2019-01-16,@sentry/node,17092.0,control,False,centered
2019-01-17,@sentry/node,18570.0,control,False,centered
2019-01-18,@sentry/node,15913.0,control,False,centered
2019-01-19,@sentry/node,4547.0,control,False,centered
2019-01-20,@sentry/node,3573.0,control,False,centered
2019-01-21,@sentry/node,16675.0,control,False,centered
2019-01-22,@sentry/node,18593.0,control,False,centered
2019-01-23,@sentry/node,19224.0,control,False,centered
2019-01-24,@sentry/node,18514.0,control,False,centered
2019-01-25,@sentry/node,15991.0,control,False,centered
2019-01-26,@sentry/node,4493.0,control,False,centered
2019-01-27,@sentry/node,4314.0,control,False,centered
2019-01-28,@sentry/node,17626.0,control,False,centered
2019-01-29,@sentry/node,19604.0,control,False,centered
2019-01-30,@sentry/node,20585.0,control,False,centered
2019-01-31,@sentry/node,19587.0,control,False,centered
2019-02-01,@sentry/node,17069.0,control,False,centered
2019-02-02,@sentry/node,4426.0,control,False,centered
2019-02-03,@sentry/node,4048.0,control,False,centered
2019-02-04,@sentry/node,17166.0,control,False,centered
2019-02-05,@sentry/node,18877.0,control,False,centered
2019-02-06,@sentry/node,20198.0,control,False,centered
2019-02-07,@sentry/node,19490.0,control,False,centered
2019-02-08,@sentry/node,17365.0,control,False,centered
2019-02-09,@sentry/node,4397.0,control,False,centered
2019-02-10,@sentry/node,4314.0,control,False,centered
2019-02-11,@sentry/node,20823.0,control,False,centered
2019-02-12,@sentry/node,22990.0,control,False,centered
2019-02-13,@sentry/node,24215.0,control,False,centered
2019-02-14,@sentry/node,24419.0,control,False,centered
2019-02-15,@sentry/node,23152.0,control,False,centered
2019-02-16,@sentry/node,6202.0,control,False,centered
2019-02-17,@sentry/node,4807.0,control,False,centered
2019-02-18,@sentry/node,19100.0,control,False,centered
2019-02-19,@sentry/node,24046.0,control,False,centered
2019-02-20,@sentry/node,23748.0,control,False,centered
2019-02-21,@sentry/node,24827.0,control,False,centered
2019-02-22,@sentry/node,20673.0,control,False,centered
2019-02-23,@sentry/node,5776.0,control,False,centered
2019-02-24,@sentry/node,4730.0,control,False,centered
2019-02-25,@sentry/node,21729.0,control,False,centered
2019-02-26,@sentry/node,24931.0,control,False,centered
2019-02-27,@sentry/node,23392.0,control,False,centered
2019-02-28,@sentry/node,23013.0,control,False,centered
2019-03-01,@sentry/node,20759.0,control,False,centered
2019-03-02,@sentry/node,5584.0,control,False,centered
2019-03-03,@sentry/node,4831.0,control,False,centered
2019-03-04,@sentry/node,22992.0,control,False,centered
2019-03-05,@sentry/node,27050.0,control,False,centered
2019-03-06,@sentry/node,25206.0,control,False,centered
2019-03-07,@sentry/node,27216.0,control,False,centered
2019-03-08,@sentry/node,21807.0,control,False,centered
2019-03-09,@sentry/node,5986.0,control,False,centered
2019-03-10,@sentry/node,4649.0,control,False,centered
2019-03-11,@sentry/node,24193.0,control,False,centered
2019-03-12,@sentry/node,26839.0,control,False,centered
2019-03-13,@sentry/node,27274.0,control,False,centered
2019-03-14,@sentry/node,27236.0,control,False,centered
2019-03-15,@sentry/node,23837.0,control,False,centered
2019-03-16,@sentry/node,6524.0,control,False,centered
2019-03-17,@sentry/node,5216.0,control,False,centered
2019-03-18,@sentry/node,11795.0,control,False,centered
2019-03-19,@sentry/node,29132.0,control,False,centered
2019-03-20,@sentry/node,28970.0,control,False,centered
2019-03-21,@sentry/node,27987.0,control,False,centered
2019-03-22,@sentry/node,32584.0,control,False,centered
2019-03-23,@sentry/node,20798.0,control,False,centered
2019-03-24,@sentry/node,14054.0,control,False,centered
2019-03-25,@sentry/node,36062.0,control,False,centered
2019-03-26,@sentry/node,36966.0,control,False,centered
2019-03-27,@sentry/node,34995.0,control,False,centered
2019-03-28,@sentry/node,32369.0,control,False,centered
2019-03-29,@sentry/node,27376.0,control,False,centered
2019-03-30,@sentry/node,12176.0,control,False,centered
